epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
122,33317.3,1.06398,1.16944,1.20947,0.70771,0.55283,0.61925,0.45716,0.98486,1.05304,1.14659,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
123,33588.9,1.06171,1.16823,1.20885,0.70757,0.55293,0.61976,0.45781,0.98429,1.05101,1.14625,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
124,33858.6,1.06599,1.16966,1.20752,0.70855,0.55394,0.62035,0.45831,0.98398,1.04885,1.14563,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
125,34128.7,1.05946,1.16235,1.20765,0.70912,0.55567,0.62099,0.45892,0.98338,1.04666,1.14504,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
126,34400.2,1.06256,1.16836,1.20773,0.70949,0.55646,0.62159,0.45957,0.98303,1.04409,1.14455,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
127,34669.7,1.06136,1.17026,1.20825,0.71036,0.55613,0.62174,0.45946,0.98243,1.04203,1.1439,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,34941.5,1.06416,1.17058,1.20784,0.70913,0.55752,0.62228,0.46009,0.98187,1.03962,1.14323,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,35212.2,1.06263,1.1647,1.20831,0.70949,0.55796,0.6225,0.46045,0.98128,1.03784,1.14265,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,35482.6,1.06175,1.1626,1.20376,0.71136,0.55708,0.62275,0.4607,0.98074,1.03524,1.14195,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,35753.3,1.05706,1.1645,1.20623,0.71196,0.55737,0.62333,0.46086,0.98037,1.03315,1.14157,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,36024.4,1.05985,1.16117,1.20749,0.71112,0.55725,0.62382,0.46092,0.98015,1.03122,1.14115,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,36293.6,1.05431,1.15639,1.20552,0.71354,0.55648,0.62451,0.4615,0.97971,1.02924,1.14065,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,36563.5,1.0573,1.15789,1.20557,0.71423,0.55589,0.62483,0.46198,0.97931,1.02726,1.14034,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,36834.4,1.05867,1.15794,1.2069,0.7133,0.55686,0.62514,0.46218,0.97902,1.02525,1.14,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,37104.4,1.05823,1.15433,1.2037,0.71526,0.55724,0.62599,0.46261,0.97858,1.02286,1.13966,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,37375.7,1.06236,1.16003,1.20494,0.71315,0.55855,0.62645,0.4629,0.97832,1.02122,1.13937,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,37645.5,1.05913,1.15562,1.20333,0.7132,0.55887,0.62662,0.46319,0.97827,1.01949,1.13915,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,37916.5,1.0542,1.15454,1.20492,0.70898,0.56159,0.62696,0.46359,0.97802,1.01709,1.13879,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,38188.2,1.05818,1.15664,1.20216,0.7076,0.56235,0.62715,0.46383,0.97763,1.01542,1.13841,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,38457.2,1.04987,1.15118,1.20192,0.71097,0.56084,0.62771,0.46426,0.97724,1.01358,1.13806,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,38727.5,1.05817,1.15508,1.20244,0.70932,0.56208,0.62815,0.46448,0.9768,1.0114,1.13756,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,38997.9,1.05653,1.14828,1.20234,0.7121,0.56164,0.62869,0.46496,0.97671,1.00945,1.13741,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,39267.3,1.0573,1.14941,1.20134,0.71316,0.56128,0.62891,0.46529,0.97648,1.00751,1.13709,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,39538.4,1.05614,1.1526,1.20195,0.71345,0.56169,0.62961,0.46579,0.97626,1.00561,1.13671,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,39810.3,1.05527,1.15236,1.2029,0.70796,0.56529,0.62997,0.46594,0.97571,1.00378,1.13613,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,40080.4,1.05266,1.14972,1.2014,0.70773,0.56593,0.6308,0.46646,0.97546,1.00184,1.13591,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,40351,1.05196,1.14718,1.19974,0.70851,0.56508,0.63145,0.46688,0.97511,1.00038,1.13561,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,40620.1,1.05049,1.14915,1.19933,0.70581,0.56791,0.6314,0.46713,0.97487,0.99848,1.13517,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,40890.5,1.05296,1.14948,1.20262,0.70592,0.56861,0.6319,0.46757,0.97443,0.99718,1.13461,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,41161.3,1.05043,1.13563,1.19708,0.70622,0.56841,0.63216,0.46772,0.97407,0.99554,1.13405,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,41431.9,1.05378,1.14987,1.19912,0.70722,0.56791,0.63219,0.4683,0.974,0.9942,1.13379,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,41702.3,1.05714,1.14703,1.20065,0.7123,0.56674,0.63266,0.46859,0.97344,0.99264,1.13307,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,41971.7,1.05768,1.14906,1.20346,0.70976,0.56757,0.63325,0.46892,0.97299,0.99075,1.13251,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,42243.5,1.0493,1.14429,1.19902,0.70778,0.56843,0.63361,0.4692,0.97285,0.98924,1.13223,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,42514.9,1.05566,1.14757,1.20259,0.70662,0.56846,0.63351,0.46953,0.97245,0.98804,1.1319,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,42782.9,1.05055,1.14157,1.19845,0.70864,0.56782,0.63378,0.4696,0.97213,0.98654,1.13156,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,43054.5,1.05152,1.1374,1.19804,0.70545,0.57032,0.63431,0.46994,0.97186,0.98533,1.13115,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,43324.8,1.05185,1.13671,1.19931,0.70621,0.57098,0.63466,0.47033,0.97149,0.98388,1.13091,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,43596.2,1.05036,1.1373,1.19797,0.70466,0.57112,0.63483,0.47042,0.9711,0.98247,1.13044,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,43867.1,1.0488,1.14204,1.19882,0.70221,0.57216,0.63479,0.47067,0.97086,0.98119,1.13013,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,44139.5,1.04613,1.1344,1.19744,0.7021,0.57303,0.63507,0.47079,0.97074,0.98003,1.12996,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,44409.1,1.051,1.14217,1.19874,0.70543,0.57223,0.63546,0.47054,0.97013,0.97844,1.12966,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,44681.6,1.04658,1.13393,1.19477,0.70453,0.57313,0.63577,0.47091,0.96977,0.97681,1.12928,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,44951.7,1.04601,1.1383,1.1977,0.70442,0.57389,0.6362,0.47123,0.96956,0.97542,1.12912,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,45223.4,1.04661,1.13504,1.19618,0.70211,0.57533,0.63657,0.47124,0.96924,0.97425,1.12879,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,45493.1,1.0434,1.12679,1.19337,0.7022,0.57539,0.63689,0.47155,0.96905,0.97295,1.12841,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,45763.3,1.04516,1.13014,1.19525,0.70065,0.57653,0.6373,0.47156,0.96894,0.97183,1.12836,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,46034.3,1.04681,1.13441,1.19634,0.69948,0.57684,0.63779,0.472,0.969,0.9704,1.1283,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,46304.6,1.0451,1.12707,1.19451,0.69981,0.57734,0.63816,0.4723,0.96898,0.96936,1.12829,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,46576.5,1.0488,1.1319,1.19749,0.70127,0.57693,0.63836,0.47236,0.96852,0.96799,1.12799,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,46847.1,1.04904,1.12974,1.19549,0.7025,0.57696,0.63868,0.47273,0.96809,0.96713,1.12764,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,47118.6,1.04719,1.12665,1.19383,0.70187,0.57882,0.63927,0.47315,0.96796,0.96597,1.12742,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,47388.3,1.04687,1.12812,1.19558,0.70808,0.57641,0.63966,0.47328,0.96756,0.96484,1.12709,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,47659,1.04398,1.12666,1.19475,0.7089,0.57716,0.63975,0.47338,0.96731,0.96405,1.12693,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,47928.9,1.04044,1.1227,1.19008,0.70862,0.57739,0.64007,0.47368,0.96695,0.96334,1.1265,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,48198.1,1.04581,1.12912,1.19722,0.70748,0.57918,0.64043,0.4738,0.96659,0.96236,1.12617,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,48470.4,1.04635,1.12454,1.19509,0.70818,0.57946,0.64072,0.47384,0.96643,0.96154,1.12596,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,48741.5,1.04747,1.12515,1.19374,0.70544,0.58081,0.64101,0.47426,0.96623,0.96068,1.12572,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,49012.9,1.03847,1.12282,1.19259,0.70204,0.58261,0.64103,0.47459,0.96588,0.95968,1.12541,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,49283.7,1.04302,1.1235,1.19176,0.70732,0.58046,0.64157,0.47496,0.96579,0.95832,1.12533,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,49555.1,1.04477,1.12272,1.19392,0.70806,0.58049,0.64158,0.47504,0.96559,0.95757,1.12514,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,49824.3,1.04143,1.12001,1.19085,0.70704,0.582,0.64194,0.4753,0.9654,0.95665,1.12502,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,50096.3,1.04136,1.11813,1.19152,0.70461,0.5837,0.64222,0.47547,0.96488,0.95555,1.12453,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,50367.2,1.04426,1.11781,1.19339,0.70361,0.585,0.64276,0.476,0.96467,0.95493,1.12428,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,50637.2,1.04059,1.12135,1.19091,0.70382,0.58524,0.64313,0.47628,0.96433,0.95403,1.12394,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,50908.1,1.04331,1.12272,1.19125,0.70308,0.58454,0.6431,0.47651,0.96399,0.95299,1.1237,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,51178,1.04441,1.12135,1.19593,0.70444,0.58377,0.64328,0.47647,0.9638,0.95202,1.12336,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,51449.2,1.0395,1.11824,1.19076,0.7047,0.58351,0.64342,0.47679,0.96396,0.95131,1.12334,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,51720.8,1.03335,1.11442,1.18734,0.70792,0.58113,0.64363,0.47709,0.96371,0.9505,1.12323,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,51991.8,1.04238,1.11723,1.19266,0.70895,0.58199,0.64386,0.47734,0.96357,0.9496,1.12302,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,52263.2,1.03695,1.11339,1.18726,0.70948,0.58172,0.64412,0.47746,0.96336,0.94877,1.12282,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,52531.6,1.03894,1.11097,1.19017,0.711,0.58144,0.64429,0.47761,0.96305,0.94783,1.12257,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,52799.5,1.03747,1.10999,1.18832,0.7098,0.5812,0.64436,0.47767,0.96298,0.94743,1.12255,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,53069.8,1.03973,1.11053,1.19033,0.70778,0.58291,0.64453,0.47791,0.96314,0.94652,1.12278,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,53341.1,1.03705,1.11201,1.18694,0.70654,0.58357,0.64489,0.47822,0.96309,0.94606,1.12265,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,53612,1.0388,1.11253,1.18877,0.70578,0.58535,0.64499,0.47846,0.9632,0.94504,1.12273,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,53882.6,1.03809,1.11043,1.18959,0.70761,0.58404,0.64515,0.47859,0.96324,0.94416,1.1227,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,54154.6,1.03737,1.10761,1.18997,0.70792,0.58281,0.64532,0.47874,0.96331,0.94352,1.12281,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,54426.9,1.03427,1.10804,1.18556,0.70955,0.58265,0.64547,0.47886,0.96331,0.94335,1.12282,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,54698.5,1.03833,1.11053,1.18982,0.71035,0.58289,0.64557,0.47907,0.96323,0.94287,1.12268,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,54969.3,1.03682,1.10834,1.18776,0.71504,0.58068,0.64584,0.47951,0.96278,0.9421,1.12236,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,55239.4,1.03617,1.10372,1.18876,0.71674,0.58037,0.64611,0.47952,0.96278,0.94104,1.12239,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,55510,1.03916,1.10969,1.18962,0.71529,0.58128,0.64624,0.47983,0.96236,0.94035,1.1217,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,55778.6,1.02936,1.09881,1.18356,0.71522,0.58125,0.64634,0.47994,0.9622,0.93941,1.12155,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,56047.9,1.03478,1.10002,1.18709,0.71498,0.58121,0.64645,0.48016,0.96227,0.93885,1.12154,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,56317.1,1.03792,1.10328,1.18568,0.71046,0.58327,0.64628,0.48033,0.96223,0.9382,1.12142,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,56588.4,1.0343,1.10045,1.18467,0.71255,0.58302,0.64654,0.48058,0.96268,0.93765,1.12189,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,56859.5,1.03306,1.10167,1.18558,0.71347,0.58326,0.64686,0.48075,0.96198,0.9369,1.12114,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,57130.2,1.03298,1.1018,1.18435,0.71503,0.58306,0.64737,0.48109,0.9624,0.9363,1.12136,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,57401.9,1.03078,1.09636,1.18379,0.71501,0.58395,0.64775,0.4812,0.96214,0.93571,1.12125,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,57672.4,1.03154,1.09401,1.18348,0.71997,0.58269,0.64805,0.48138,0.9624,0.9347,1.12133,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,57942.7,1.03636,1.10688,1.18723,0.71971,0.58215,0.64818,0.48153,0.96181,0.93441,1.12068,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,58212.4,1.03476,1.09927,1.18539,0.71409,0.58524,0.64836,0.48153,0.96153,0.93383,1.12027,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,58485.1,1.02837,1.09967,1.18121,0.71489,0.58518,0.64856,0.48186,0.96151,0.93303,1.12018,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,58757.1,1.03278,1.09126,1.18346,0.71633,0.58473,0.6487,0.48198,0.96145,0.93238,1.1202,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,59027.7,1.03028,1.09265,1.18093,0.71592,0.58414,0.64882,0.48186,0.9612,0.93144,1.11992,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,59299.8,1.02945,1.09728,1.1832,0.71565,0.58504,0.64905,0.4821,0.96075,0.93053,1.11953,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,59571,1.02883,1.09222,1.18055,0.71339,0.58577,0.64897,0.48228,0.9605,0.92994,1.11937,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,59840.1,1.0318,1.09787,1.18407,0.71221,0.58711,0.64939,0.48244,0.96073,0.9293,1.11953,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,60110.6,1.02901,1.09405,1.1836,0.71412,0.58706,0.64944,0.48269,0.96001,0.92877,1.11879,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,60380.7,1.03098,1.09068,1.1811,0.71537,0.58765,0.6494,0.48275,0.95984,0.92833,1.11866,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,60651.9,1.02846,1.08922,1.17933,0.71839,0.58652,0.64963,0.48292,0.95948,0.92796,1.11843,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,60922.3,1.03038,1.09371,1.18299,0.7181,0.58604,0.64984,0.48322,0.95954,0.92761,1.1185,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,61191.4,1.02854,1.08655,1.17956,0.71439,0.58686,0.65021,0.48358,0.95935,0.927,1.11827,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,61462.6,1.03123,1.09229,1.18167,0.71269,0.5885,0.6507,0.48345,0.95943,0.92681,1.11835,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,61732,1.02789,1.08557,1.18167,0.71146,0.58954,0.65081,0.48367,0.95922,0.92595,1.11831,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,62004.7,1.02844,1.08192,1.17955,0.71231,0.58958,0.65084,0.48382,0.95929,0.92557,1.11842,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,62275.8,1.0269,1.08375,1.17823,0.71508,0.58938,0.65096,0.48411,0.95905,0.92484,1.11813,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,62546.9,1.02555,1.08237,1.17757,0.7174,0.5888,0.65124,0.48434,0.95878,0.92446,1.11787,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,62817,1.0222,1.07766,1.17724,0.71775,0.58798,0.65141,0.4844,0.95847,0.9241,1.11765,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,63086.8,1.03024,1.08289,1.18192,0.71911,0.58709,0.65164,0.48454,0.95831,0.92334,1.11758,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,63357,1.0237,1.08088,1.17802,0.71916,0.58731,0.65177,0.48473,0.95819,0.92275,1.11749,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,63626.5,1.02629,1.08181,1.17832,0.72504,0.58493,0.65226,0.48507,0.95791,0.92185,1.11721,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,63900.5,1.02535,1.08204,1.1784,0.72451,0.58479,0.65261,0.48523,0.95749,0.92123,1.11683,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,64171,1.02473,1.0796,1.17649,0.72512,0.58475,0.65295,0.4856,0.95714,0.92073,1.11629,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,64443.2,1.02532,1.08118,1.17835,0.72604,0.58487,0.65318,0.48582,0.95718,0.92041,1.11609,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,64714.4,1.02394,1.07868,1.17621,0.72734,0.58327,0.65318,0.48597,0.9572,0.92014,1.11635,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,64985.3,1.02607,1.07507,1.17875,0.71787,0.58928,0.65335,0.48631,0.95691,0.91957,1.1161,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,65254.5,1.02508,1.07593,1.17624,0.7184,0.58968,0.65353,0.48617,0.95675,0.91913,1.11601,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,65524.2,1.02169,1.07486,1.1776,0.71699,0.59118,0.65365,0.48633,0.9566,0.91835,1.11578,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,65795.7,1.02263,1.07395,1.17503,0.71377,0.59379,0.65391,0.48664,0.95613,0.91807,1.1152,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,66037,1.02302,1.07016,1.17549,0.71325,0.59397,0.65389,0.48679,0.95614,0.91764,1.11522,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,66309.3,1.02353,1.07204,1.17467,0.71238,0.5953,0.6539,0.48698,0.95592,0.91709,1.11502,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,66579.5,1.02664,1.08014,1.17841,0.70907,0.59726,0.65418,0.48717,0.95572,0.91657,1.11497,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,66851.4,1.01875,1.06852,1.17473,0.70914,0.59775,0.65429,0.48749,0.9558,0.91622,1.11496,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,67122.7,1.01988,1.07037,1.17521,0.71133,0.59637,0.65449,0.48746,0.95587,0.91592,1.11487,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,67393.8,1.01825,1.07106,1.17431,0.71295,0.59654,0.65483,0.48744,0.95573,0.91579,1.11478,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,67664.5,1.01883,1.06987,1.17554,0.71463,0.59479,0.65492,0.48779,0.95554,0.91517,1.11462,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,67936.1,1.02164,1.06687,1.17419,0.71206,0.59493,0.65521,0.48808,0.95534,0.91494,1.11421,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,68207.2,1.02109,1.06869,1.17558,0.7102,0.5968,0.65538,0.48824,0.95505,0.91484,1.11394,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,68479,1.01859,1.06512,1.17222,0.71038,0.59579,0.65536,0.4884,0.95542,0.91455,1.11426,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,68750.3,1.01542,1.06499,1.17181,0.70635,0.59721,0.65519,0.48822,0.95529,0.91429,1.11408,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,69021.3,1.01639,1.06454,1.17262,0.70589,0.59754,0.65538,0.48829,0.95509,0.91411,1.11399,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,69291.5,1.01982,1.06709,1.17453,0.70277,0.59775,0.65533,0.48855,0.95513,0.91375,1.11412,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
